seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.6962304973976429",6_5_1_SensibAna,"1200",40000,238,47,13,349,331,1532,1503,0.308275,2.323775,coef_redevances,"15"
"0.599849024112677",6_5_1_SensibAna,"1200",40000,223,46,13,364,343,1196,1143,0.302275,2.2858,min_s_distance_chateau,"0.05"
"0.599849024112677",6_5_1_SensibAna,"1200",40000,247,54,16,335,320,1586,1609,0.294775,2.342225,min_s_distance_chateau,"0.05"
"0.9242504672628185",6_5_1_SensibAna,"1200",40000,239,44,10,328,317,1678,1734,0.311425,2.3336,coef_redevances,"20"
"0.9242504672628185",6_5_1_SensibAna,"1200",40000,247,48,14,359,346,1544,1565,0.31,2.407275,coef_redevances,"20"
"0.8650141872303563",6_5_1_SensibAna,"1200",40000,247,48,17,356,342,1458,1494,0.29795,2.294875,min_s_distance_chateau,"0.01"
"0.8650141872303563",6_5_1_SensibAna,"1200",40000,246,47,13,345,337,1573,1577,0.3017,2.3476,min_s_distance_chateau,"0.01"
"0.07329595740345751",6_5_1_SensibAna,"1200",40000,258,53,15,366,354,1516,1526,0.2961,2.463025,coef_redevances,"15"
"0.07329595740345751",6_5_1_SensibAna,"1200",40000,239,48,18,348,331,1553,1564,0.309075,2.3122,coef_redevances,"15"
"0.19964895006712702",6_5_1_SensibAna,"1200",40000,241,46,17,357,331,1471,1489,0.31815,2.32365,coef_redevances,"15"
"0.19964895006712702",6_5_1_SensibAna,"1200",40000,235,46,21,343,328,1483,1479,0.307725,2.33515,coef_redevances,"15"
"0.7737804916108822",6_5_1_SensibAna,"1200",40000,262,53,17,376,355,1496,1536,0.291175,2.406125,min_s_distance_chateau,"0.01"
"0.7737804916108822",6_5_1_SensibAna,"1200",40000,241,50,15,339,327,1564,1568,0.29885,2.3563,min_s_distance_chateau,"0.01"
"0.9508261117426103",6_5_1_SensibAna,"1200",40000,252,57,11,357,342,1514,1517,0.2866,2.32085,min_s_distance_chateau,"0.05"
"0.9508261117426103",6_5_1_SensibAna,"1200",40000,248,43,9,342,327,1472,1497,0.302825,2.3621,min_s_distance_chateau,"0.05"
"0.7193654412371504",6_5_1_SensibAna,"1200",40000,221,55,18,330,297,1534,1574,0.324625,2.34835,coef_redevances,"20"
"0.7193654412371504",6_5_1_SensibAna,"1200",40000,244,56,16,350,342,1406,1391,0.314575,2.419525,coef_redevances,"20"
"0.517499396622168",6_5_1_SensibAna,"1200",40000,225,53,19,355,334,1298,1288,0.29365,2.363975,min_s_distance_chateau,"0.05"
"0.517499396622168",6_5_1_SensibAna,"1200",40000,263,53,17,358,343,1496,1515,0.27015,2.386075,min_s_distance_chateau,"0.05"
"0.8549297802822778",6_5_1_SensibAna,"1200",40000,250,47,13,368,356,1397,1400,0.313475,2.3171,coef_redevances,"20"
"0.8549297802822778",6_5_1_SensibAna,"1200",40000,252,51,10,347,330,1506,1488,0.295325,2.359575,coef_redevances,"20"
"0.1439409762177032",6_5_1_SensibAna,"1200",40000,248,48,11,351,335,1479,1519,0.29495,2.328925,min_s_distance_chateau,"0.05"
"0.1439409762177032",6_5_1_SensibAna,"1200",40000,252,50,13,355,338,1468,1479,0.297925,2.303675,min_s_distance_chateau,"0.05"
"0.7168514588639476",6_5_1_SensibAna,"1200",40000,273,48,13,378,362,1516,1523,0.2942,2.342775,coef_redevances,"20"
"0.7168514588639476",6_5_1_SensibAna,"1200",40000,248,54,17,354,339,1470,1475,0.2966,2.41785,coef_redevances,"20"
"0.08344425978571446",6_5_1_SensibAna,"1200",40000,250,47,10,367,350,1475,1483,0.2986,2.42015,min_s_distance_chateau,"0.05"
"0.08344425978571446",6_5_1_SensibAna,"1200",40000,254,49,17,374,355,1499,1533,0.284075,2.4192,min_s_distance_chateau,"0.05"
"0.42924112316345653",6_5_1_SensibAna,"1200",40000,256,42,13,363,351,1388,1388,0.304525,2.356,coef_redevances,"20"
"0.42924112316345653",6_5_1_SensibAna,"1200",40000,250,47,11,369,354,1290,1332,0.309375,2.259025,coef_redevances,"20"
"0.5624119981843898",6_5_1_SensibAna,"1200",40000,232,40,13,346,328,1387,1405,0.28705,2.3342,min_s_distance_chateau,"0.1"
"0.5624119981843898",6_5_1_SensibAna,"1200",40000,228,38,12,327,310,1502,1506,0.30675,2.319475,min_s_distance_chateau,"0.1"
"0.47170319488497703",6_5_1_SensibAna,"1200",40000,240,41,9,331,310,1584,1620,0.306675,2.33795,coef_redevances,"25"
"0.47170319488497703",6_5_1_SensibAna,"1200",40000,225,40,13,346,325,1398,1419,0.316825,2.300875,coef_redevances,"25"
"0.20989857934880918",6_5_1_SensibAna,"1200",40000,232,53,19,343,327,1502,1510,0.298275,2.356375,min_s_distance_chateau,"0.05"
"0.20989857934880918",6_5_1_SensibAna,"1200",40000,232,44,8,349,332,1441,1402,0.296425,2.37085,min_s_distance_chateau,"0.05"
"0.869616585741426",6_5_1_SensibAna,"1200",40000,251,49,18,351,329,1488,1483,0.303625,2.329475,coef_redevances,"20"
"0.869616585741426",6_5_1_SensibAna,"1200",40000,242,46,11,353,337,1461,1508,0.317275,2.29135,coef_redevances,"20"
"0.6684720883905468",6_5_1_SensibAna,"1200",40000,254,50,16,350,325,1664,1702,0.2847,2.418575,min_s_distance_chateau,"0.05"
"0.6684720883905468",6_5_1_SensibAna,"1200",40000,225,47,16,335,322,1489,1510,0.31755,2.345825,min_s_distance_chateau,"0.05"
"0.5364051482410286",6_5_1_SensibAna,"1200",40000,266,58,19,362,346,1636,1633,0.2776,2.402925,min_s_distance_chateau,"0.05"
"0.5364051482410286",6_5_1_SensibAna,"1200",40000,252,48,14,354,338,1458,1472,0.28505,2.272525,min_s_distance_chateau,"0.05"
"0.8103300781617696",6_5_1_SensibAna,"1200",40000,254,50,12,378,359,1458,1501,0.280175,2.34105,min_s_distance_chateau,"0.05"
"0.8103300781617696",6_5_1_SensibAna,"1200",40000,227,43,12,348,327,1468,1450,0.302675,2.382375,min_s_distance_chateau,"0.05"
"0.15331861274455316",6_5_1_SensibAna,"1200",40000,229,59,17,336,313,1562,1601,0.31945,2.32495,coef_redevances,"20"
"0.15331861274455316",6_5_1_SensibAna,"1200",40000,251,58,18,372,351,1583,1571,0.2872,2.42355,coef_redevances,"20"
"0.2526880141671326",6_5_1_SensibAna,"1200",40000,249,42,12,370,358,1444,1437,0.2973,2.35155,coef_redevances,"20"
"0.2526880141671326",6_5_1_SensibAna,"1200",40000,244,42,14,348,333,1454,1470,0.320675,2.31225,coef_redevances,"20"
"0.7772602954195361",6_5_1_SensibAna,"1200",40000,247,53,21,361,347,1495,1511,0.30415,2.3846,coef_redevances,"20"
"0.7772602954195361",6_5_1_SensibAna,"1200",40000,250,48,15,339,326,1606,1619,0.307275,2.367925,coef_redevances,"20"
"0.9115383201499069",6_5_1_SensibAna,"1200",40000,257,46,17,342,333,1517,1524,0.307475,2.321125,coef_redevances,"20"
"0.9115383201499069",6_5_1_SensibAna,"1200",40000,260,47,10,365,352,1474,1468,0.3139,2.357625,coef_redevances,"20"
"0.3193741762089187",6_5_1_SensibAna,"1200",40000,256,54,13,359,339,1487,1526,0.291925,2.380925,min_s_distance_chateau,"0.05"
"0.3193741762089187",6_5_1_SensibAna,"1200",40000,231,50,17,356,333,1435,1488,0.29745,2.336525,min_s_distance_chateau,"0.05"
"0.35439997025104386",6_5_1_SensibAna,"1200",40000,249,49,15,350,335,1618,1656,0.2772,2.30025,min_s_distance_chateau,"0.1"
"0.35439997025104386",6_5_1_SensibAna,"1200",40000,249,49,18,347,331,1525,1532,0.2674,2.34245,min_s_distance_chateau,"0.1"
"0.9924699275625647",6_5_1_SensibAna,"1200",40000,234,47,9,332,310,1466,1499,0.283025,2.274275,min_s_distance_chateau,"0.1"
"0.9924699275625647",6_5_1_SensibAna,"1200",40000,244,49,13,374,354,1387,1428,0.279225,2.33675,min_s_distance_chateau,"0.1"
"0.8510267635443652",6_5_1_SensibAna,"1200",40000,275,49,15,374,361,1374,1359,0.29495,2.38575,coef_redevances,"25"
"0.8510267635443652",6_5_1_SensibAna,"1200",40000,244,50,11,380,365,1374,1367,0.302275,2.378375,coef_redevances,"25"
"0.9204557447188974",6_5_1_SensibAna,"1200",40000,247,50,12,376,368,1289,1274,0.313175,2.4239,coef_redevances,"25"
"0.9204557447188974",6_5_1_SensibAna,"1200",40000,259,54,17,350,330,1569,1555,0.3015,2.38935,coef_redevances,"25"
"0.7425461291132804",6_5_1_SensibAna,"1200",40000,228,40,15,361,341,1388,1359,0.294175,2.320725,distance_fusion_agregat,"50"
"0.7425461291132804",6_5_1_SensibAna,"1200",40000,245,45,12,363,348,1414,1414,0.281825,2.3331,distance_fusion_agregat,"50"
"0.09429320048383416",6_5_1_SensibAna,"1200",40000,274,57,15,358,337,1644,1703,0.2901,2.303075,coef_redevances,"25"
"0.09429320048383416",6_5_1_SensibAna,"1200",40000,253,43,12,378,354,1394,1390,0.3087,2.342325,coef_redevances,"25"
"0.24897588099586254",6_5_1_SensibAna,"1200",40000,245,43,14,360,343,1489,1496,0.280275,2.3089,min_s_distance_chateau,"0.1"
"0.24897588099586254",6_5_1_SensibAna,"1200",40000,240,47,16,340,326,1511,1502,0.2817,2.39845,min_s_distance_chateau,"0.1"
"0.07498359157785706",6_5_1_SensibAna,"1200",40000,249,44,13,377,361,1420,1389,0.309175,2.3254,coef_redevances,"25"
"0.07498359157785706",6_5_1_SensibAna,"1200",40000,245,41,12,351,334,1475,1525,0.316,2.3478,coef_redevances,"25"
"0.8336801666438404",6_5_1_SensibAna,"1200",40000,241,44,12,346,330,1361,1345,0.28725,2.38345,min_s_distance_chateau,"0.1"
"0.8336801666438404",6_5_1_SensibAna,"1200",40000,234,53,16,325,306,1598,1612,0.293625,2.346,min_s_distance_chateau,"0.1"
"0.22960431826242134",6_5_1_SensibAna,"1200",40000,259,58,16,343,325,1664,1672,0.272525,2.345075,min_s_distance_chateau,"0.1"
"0.22960431826242134",6_5_1_SensibAna,"1200",40000,238,37,15,350,331,1458,1435,0.286025,2.270575,min_s_distance_chateau,"0.1"
"0.7961795540832294",6_5_1_SensibAna,"1200",40000,259,48,14,363,350,1412,1402,0.3024,2.278425,droits_haute_justice_zp,"0.0"
"0.7961795540832294",6_5_1_SensibAna,"1200",40000,261,53,14,371,356,1497,1492,0.3005,2.4073,droits_haute_justice_zp,"0.0"
"0.005613581446420324",6_5_1_SensibAna,"1200",40000,234,53,16,335,319,1510,1545,0.31425,2.34185,coef_redevances,"25"
"0.005613581446420324",6_5_1_SensibAna,"1200",40000,245,56,17,362,345,1555,1571,0.2984,2.366675,coef_redevances,"25"
"0.16162278119126772",6_5_1_SensibAna,"1200",40000,246,53,20,350,333,1491,1490,0.279175,2.3712,min_s_distance_chateau,"0.1"
"0.16162278119126772",6_5_1_SensibAna,"1200",40000,233,55,17,334,315,1493,1496,0.288075,2.3704,min_s_distance_chateau,"0.1"
"0.3957863556324108",6_5_1_SensibAna,"1200",40000,259,43,10,379,356,1500,1485,0.2818,2.26895,min_s_distance_chateau,"0.1"
"0.3957863556324108",6_5_1_SensibAna,"1200",40000,241,46,11,343,322,1601,1618,0.286425,2.285475,min_s_distance_chateau,"0.1"
